mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,likely_kept,pool_rank
665795,Edward Cabrera,2026,1998-04-13,R,Chicago Cubs,17,15,79.33333333333333,70,34,50,81,16,0,0,0,0,0,5,5,5.67,1.45,343,1329,4,0.105,0.266,16.75,0.0,0.295,115.33333333333331,7.688888888888887,1.453781512605042,28.2,True,edward cabrera,28.0,343.0,20.4,9.9,0.27,0.453,0.351,0.348,5.26,0.344,0.183,0.403,0.399,91.0,11.3,35.4,11.9,42.6,80.703660684,68.7,13.3,32.2,47.8,52.2,86.7,42.8,40.0,6.8,69.2,26.6,47.9,58.0,44.3,24.1,26.6,5.1,48.1,-8.0,-7.831871778916182,0.28393918565608,-0.2533241841244782,1329.0,511.0,414.0,404.0,4.0,5.67,R,5.0,26.592607397739222,17.61598401290717,0.34297902095814675,-0.5329670335016632,45.3,0.4,2.0,Curveball,"Changeup 30% (32% whiff), Sinker 21% (7% whiff), Curveball 20% (34% whiff), 4-Seam Fastball 17% (20% whiff), Slider 12% (45% whiff)",96.5,96.2,96.5,3.3791406267042965,168.0,91.0,3.0,208.0,0.0,Left hamstring strain; Right middle finger blister,136.9,99.1,90.7,97.7,9.363641351545215,10.064102564102562,5,102,-2.3752136752136748,-8.0,-0.5,0.2,9.22231652311987,5.29,False,9.460522032595515,-0.07520361331550372,9.385318419280011,16.0,1.0,150.0,128,107,FA,0.0,150.0,-92.0,-77.0,63.0,59.0,204.0,103.0,let go,,False,105
691725,Andrew Painter,2026,2003-04-10,R,Philadelphia Phillies,24,22,120.66666666666667,107,44,75,127,21,0,0,0,0,0,3,10,5.59,1.42,528,2033,6,0.119,0.252,16.85,0.0,0.305,176.66666666666669,8.030303030303031,1.4640883977900554,23.2,True,andrew painter,23.0,528.0,20.3,8.3,0.252,0.421,0.341,0.325,4.51,0.321,0.169,0.392,0.369,87.6,14.3,29.6,8.3,35.5,76.131117432,67.0,17.2,33.8,39.3,60.7,82.8,47.1,42.5,6.9,68.8,25.2,49.4,62.5,43.0,26.1,21.2,9.7,40.1,-8.0,-13.882985778084057,0.2325792321108871,6.130853355251635,2033.0,846.0,821.0,366.0,6.0,5.59,R,3.0,24.619719732694655,16.08768769778397,0.3270720718553508,-0.4603603557332108,38.4,3.8,2.0,Changeup,"4-Seam Fastball 32% (15% whiff), Slider 18% (36% whiff), Sweeper 16% (26% whiff), Sinker 9% (10% whiff), Split-Finger 9% (38% whiff), Changeup 9% (35% whiff), Curveball 6% (25% whiff)",96.5,96.5,95.1,4.055185383615744,117.0,0.0,0.0,0.0,0.0,,0.0,101.0,105.9,101.5,9.920630389041664,8.030303030303031,1,22,0.0,,,12.9,7.791817189297798,5.48,False,9.0916508709985,0.2381447754990953,9.329795646497594,16.0,1.0,149.0,130,110,CH,0.0,149.0,-93.0,-78.0,63.0,60.0,205.0,102.0,let go,,False,106
804267,Zac Thornton,2026,2002-01-17,L,New York Mets,14,14,79.33333333333333,59,17,30,74,13,0,0,0,0,0,5,5,3.4,1.15,318,1174,8,0.132,0.185,14.8,0.0,0.271,140.33333333333331,10.023809523809522,1.76890756302521,24.4,True,zac thornton,24.0,318.0,18.6,5.3,0.266,0.45,0.313,0.329,4.63,0.312,0.184,0.357,0.38,89.0,15.1,36.4,9.6,41.4,77.742065169,71.3,12.1,32.6,32.5,67.5,87.9,50.2,40.7,9.0,75.5,18.5,52.0,64.5,38.9,30.5,24.7,5.9,37.2,0.0,6.836048535393606,-4.14321554915102,-2.496063736169536,1174.0,763.0,360.0,51.0,8.0,3.4,L,3.0,19.373929012245146,16.881395348805896,0.33100122400121795,-0.009302328228629917,25.0,0.8,3.0,4-Seam Fastball,"Cutter 30% (17% whiff), 4-Seam Fastball 25% (18% whiff), Sweeper 17% (25% whiff), Slider 10% (20% whiff)",92.3,92.1,92.3,2.1973161120985085,145.0,0.0,0.0,0.0,0.0,,0.0,87.6,101.9,88.3,8.005855394199498,10.023809523809522,1,14,0.0,,,0.2,9.733216796369017,5.67,False,9.058340485654009,0.1629411621835916,9.2212816478376,16.0,1.0,148.0,131,121,CH,0.0,148.0,-94.0,-79.0,63.0,60.0,205.0,102.0,let go,,False,107
687075,Brandon Sproat,2026,2000-09-17,R,Milwaukee Brewers,22,19,97.0,101,52,60,88,17,0,0,0,0,0,3,7,5.57,1.44,422,1754,4,0.116,0.25,18.08,0.0,0.296,154.0,8.105263157894736,1.5876288659793814,25.8,True,brandon sproat,25.0,422.0,23.9,12.3,0.245,0.407,0.352,0.341,5.03,0.357,0.163,0.406,0.388,90.0,13.1,34.7,8.6,42.7,79.511800551,66.8,17.0,25.4,45.0,55.0,83.0,49.3,41.9,7.6,74.8,25.0,45.6,57.8,43.2,27.8,23.2,5.8,37.5,-16.0,-6.523658121781125,-9.145727698287548,-0.09270702067785391,1754.0,1245.0,345.0,137.0,4.0,5.57,R,4.0,24.93923925782239,18.050650646742838,0.3461921921540009,-0.9335335352340329,40.3,0.1,1.0,4-Seam Fastball,"Sinker 26% (17% whiff), 4-Seam Fastball 25% (23% whiff), Cutter 21% (24% whiff), Sweeper 10% (40% whiff), Curveball 10% (32% whiff), Changeup 8% (32% whiff)",96.8,96.8,96.1,2.7317892298876663,135.0,0.0,0.0,0.0,0.0,,0.0,99.9,83.9,97.7,9.368610812724567,8.105263157894736,1,23,0.0,,,12.6,8.629244323486871,5.11,False,9.203487464595378,0.07520361331550372,9.278691077910882,16.0,1.0,148.0,131,115,FA,0.0,148.0,-94.0,-79.0,63.0,58.0,206.0,102.0,let go,,False,108
640455,Sean Manaea,2026,1992-02-01,L,New York Mets,31,17,138.66666666666666,132,41,73,142,23,0,0,0,0,0,5,7,4.74,1.32,601,2294,6,0.151,0.221,16.54,0.0,0.307,221.66666666666663,13.039215686274508,1.598557692307692,34.4,True,sean manaea,34.0,601.0,22.0,6.8,0.258,0.451,0.348,0.337,4.89,0.324,0.194,0.412,0.395,89.2,14.7,35.3,10.9,41.5,77.593500833,67.9,14.9,31.3,38.9,61.1,85.1,51.7,42.6,8.2,76.1,22.1,50.3,59.6,40.6,30.2,23.4,5.8,40.6,-16.0,-1.2091474438608905,-12.161378002029593,-2.412037036918277,2294.0,1486.0,707.0,101.0,6.0,4.74,L,3.0,22.0090999924545,18.654799988626003,0.33782200008189006,-0.7367000026165,30.9,0.4,1.0,4-Seam Fastball,"4-Seam Fastball 38% (22% whiff), Sweeper 31% (31% whiff), Sinker 20% (7% whiff), Cutter 8% (27% whiff), Changeup 4% (15% whiff)",91.3,91.3,90.4,4.7914683366050745,81.0,0.0,0.0,108.0,0.0,,64.8,92.0,101.0,92.4,8.599535271827149,19.666666666666668,6,131,-6.62745098039216,-11.599999999999994,-0.4000000000000057,0.0,9.268623171722124,,False,9.12872168101155,-0.46375561544560645,8.664966065565944,17.0,1.0,147.0,133,159,FA,0.0,147.0,-95.0,-80.0,62.0,60.0,205.0,103.0,let go,,False,109
665152,Dean Kremer,2026,1996-01-07,R,multi,16,16,83.33333333333333,82,29,46,71,17,0,0,0,0,0,4,5,4.97,1.2,341,1392,4,0.155,0.288,16.7,0.0,0.255,135.33333333333331,8.458333333333332,1.6239999999999999,30.5,True,dean kremer,30.0,341.0,24.0,8.5,0.238,0.442,0.325,0.324,4.48,0.305,0.204,0.392,0.39,88.0,16.1,38.4,9.6,35.8,76.802067456,65.8,18.1,29.6,48.2,51.8,81.9,45.2,40.3,6.9,76.0,28.7,46.0,61.9,35.8,33.2,25.3,5.7,39.3,-4.0,-1.3391768505738364,-4.017969823697303,1.531770761519382,1392.0,841.0,191.0,359.0,4.0,4.97,R,5.0,26.675760644950508,17.494421902056686,0.34256490878313944,-0.6058823534184465,38.4,0.7,1.0,Cutter,"4-Seam Fastball 27% (17% whiff), Split-Finger 26% (38% whiff), Cutter 18% (35% whiff), Sinker 14% (12% whiff), Curveball 13% (26% whiff)",92.8,92.8,92.1,3.907601350501313,149.0,69.0,1.0,109.0,0.0,,81.0,99.5,95.2,99.0,9.547870647142195,10.349206349206348,6,135,-1.8908730158730158,3.0999999999999943,-0.5,0.0,8.783917437936767,5.21,False,9.35370991362894,-0.2193438721702193,9.13436604145872,16.0,1.0,146.0,134,130,CH,0.0,146.0,-96.0,-81.0,62.0,61.0,205.0,103.0,let go,,False,110
518876,Merrill Kelly,2026,1988-10-14,R,Arizona Diamondbacks,28,28,156.66666666666666,111,69,87,162,28,1,0,0,0,0,9,14,5.0,1.47,683,2543,9,0.061,0.217,16.23,0.0,0.287,226.66666666666663,8.095238095238093,1.4468085106382977,37.7,True,merrill kelly,37.0,683.0,16.3,10.1,0.291,0.514,0.354,0.38,6.48,0.365,0.223,0.384,0.419,89.9,13.8,38.0,11.4,42.2,78.994023049,67.9,11.9,34.7,36.3,63.7,88.1,42.9,44.6,4.8,74.0,21.7,49.0,62.1,41.4,26.7,26.5,5.4,44.6,-19.0,-18.309439197035278,1.0931544246205904,-1.336064299676765,2543.0,1280.0,549.0,709.0,9.0,5.0,R,5.0,20.763999996316002,14.490699999455801,0.387488999921066,-0.7562999998622001,34.6,0.9,1.0,Curveball,"Changeup 28% (31% whiff), 4-Seam Fastball 28% (14% whiff), Cutter 13% (13% whiff), Curveball 12% (21% whiff), Slider 10% (35% whiff), Sinker 10% (8% whiff)",92.4,92.1,92.4,3.620506537924674,79.0,20.0,1.0,130.0,0.0,,53.0,86.3,112.7,87.7,7.919820815327586,12.388888888888888,6,163,-4.293650793650794,-12.600000000000009,0.10000000000000853,0.1,8.655142234111844,5.6,False,8.54730742209273,-0.9405655520632423,7.606741870029488,19.0,0.93,145.0,135,209,FA,0.0,145.0,-97.0,-82.0,62.0,62.0,208.0,104.0,let go,,False,111
605488,Jeffrey Springs,2026,1992-09-20,L,Athletics,28,28,138.33333333333334,109,56,95,147,33,0,0,0,0,0,4,14,6.18,1.47,612,2380,5,0.087,0.228,17.2,0.0,0.278,172.33333333333334,6.154761904761905,1.2457831325301205,33.8,True,jeffrey springs,33.0,612.0,17.8,9.2,0.251,0.443,0.366,0.335,4.83,0.324,0.192,0.411,0.368,87.4,16.8,35.9,9.1,34.5,76.172352431,65.3,15.6,29.8,36.5,63.5,84.4,46.3,42.1,6.5,71.0,22.8,46.3,59.2,34.8,33.2,25.7,6.3,38.1,-30.0,-14.156634669875084,-11.887326594450599,-4.023061012690584,2380.0,1115.0,671.0,594.0,5.0,6.18,L,3.0,22.666557023355622,16.36030701931917,0.34089583331942164,-1.3326754384890063,35.4,-0.7,0.0,Changeup,"4-Seam Fastball 44% (16% whiff), Changeup 25% (35% whiff), Slider 23% (22% whiff)",91.3,91.3,,2.197579950753846,122.0,15.0,1.0,171.0,0.0,,61.8,86.8,97.3,86.8,7.785049627754924,10.653333333333334,3,93,-4.498571428571429,-8.900000000000006,0.5999999999999943,0.1,7.584195895407498,4.94,False,8.016936694614833,-0.42615380878785447,7.590782885826978,19.0,1.0,144.0,136,211,FA,0.0,144.0,-98.0,-83.0,62.0,62.0,207.0,103.0,let go,,False,112
592791,Jameson Taillon,2026,1991-11-18,R,multi,18,18,86.0,76,32,54,85,27,0,0,0,0,0,2,6,5.65,1.36,370,1443,4,0.119,0.265,16.78,0.0,0.249,124.0,6.888888888888889,1.441860465116279,34.6,True,jameson taillon,34.0,370.0,20.5,8.6,0.261,0.532,0.364,0.367,5.96,0.327,0.271,0.427,0.432,89.2,18.7,36.9,14.6,39.6,77.992759077,65.8,16.0,30.1,45.6,54.4,84.0,45.4,41.2,6.4,77.4,26.5,46.3,55.7,34.2,38.1,20.8,6.9,46.9,-17.0,-17.066755281484387,3.195269449537077,-2.949680366021042,1443.0,807.0,409.0,227.0,4.0,5.65,R,5.0,25.974167504999997,18.467204837736404,0.38504944498759175,-1.1730575181247782,33.8,1.8,1.0,Sweeper,"4-Seam Fastball 27% (23% whiff), Cutter 19% (26% whiff), Sweeper 16% (34% whiff), Changeup 16% (31% whiff), Curveball 11% (24% whiff), Sinker 10% (15% whiff)",91.9,91.8,91.9,3.340167950078605,156.0,87.0,3.0,167.0,0.0,Right forearm tendinits; Right elbow inflammation,128.70000000000002,93.6,93.5,92.7,8.63990740373471,10.511904761904763,6,159,-3.6230158730158735,3.3999999999999915,-0.3999999999999915,0.0,8.789875888664175,4.78,False,8.937987473056577,-0.4762895509981906,8.461697922058386,17.0,1.0,144.0,136,171,FA,0.0,144.0,-98.0,-83.0,62.0,64.0,207.0,103.0,let go,,False,113
677944,Slade Cecconi,2026,1999-06-24,R,Cleveland Guardians,27,21,120.0,99,39,66,134,19,0,0,0,0,0,5,7,4.95,1.44,525,1997,5,0.114,0.209,16.64,0.0,0.316,173.0,8.238095238095237,1.4416666666666667,27.0,True,slade cecconi,27.0,525.0,18.9,7.4,0.266,0.447,0.344,0.334,4.79,0.322,0.181,0.394,0.381,89.4,13.1,38.0,8.9,41.4,78.619121895,65.8,13.3,27.9,38.7,61.3,86.7,49.9,40.3,7.6,73.7,20.9,46.8,67.2,44.0,26.6,24.0,5.5,38.5,-9.0,-4.051785826137927,-2.8388003732926164,-2.0036724121307397,1997.0,1449.0,505.0,43.0,5.0,4.95,R,4.0,20.046288220926375,15.394759817168344,0.3356211789311071,-0.4623362434370292,30.4,1.4,1.0,Slider,"4-Seam Fastball 27% (18% whiff), Cutter 26% (23% whiff), Sinker 20% (11% whiff), Curveball 15% (29% whiff), Slider 5% (30% whiff)",93.5,93.5,93.5,2.963138877909765,119.0,0.0,0.0,51.0,0.0,,30.599999999999998,89.6,100.2,89.9,8.237582023493374,9.652173913043478,3,61,-1.4140786749482412,-5.900000000000006,-0.7999999999999972,0.3,8.031126168124432,,False,8.420855670991058,-0.0,8.420855670991058,17.0,1.0,143.0,138,174,FA,0.0,143.0,-99.0,-84.0,61.0,64.0,209.0,103.0,let go,,False,114
694297,Brandon Pfaadt,2026,1998-10-15,R,Arizona Diamondbacks,28,18,128.33333333333334,87,30,53,120,14,0,0,0,0,2,7,3,3.72,1.17,531,1927,8,0.107,0.215,15.02,0.0,0.27,194.33333333333334,10.796296296296298,1.5142857142857142,27.7,True,brandon pfaadt,27.0,531.0,16.4,5.6,0.248,0.393,0.298,0.303,3.87,0.298,0.145,0.327,0.333,88.6,13.0,31.9,7.4,35.0,78.337967734,68.9,12.4,31.9,39.8,60.2,87.6,48.2,43.0,7.6,72.1,21.5,49.7,66.3,45.3,23.3,22.5,8.8,43.4,13.0,11.030452782821422,2.6971964182959773,-0.8061110480915852,1927.0,1069.0,552.0,306.0,8.0,3.72,R,6.0,21.46926927726165,15.455455459026297,0.2995885885720405,0.7498498501510521,34.0,2.6,4.0,Cutter,"4-Seam Fastball 26% (14% whiff), Sinker 17% (10% whiff), Changeup 16% (23% whiff), Curveball 15% (34% whiff), Sweeper 14% (32% whiff), Cutter 12% (24% whiff)",93.2,93.2,93.1,2.9189342409492065,100.0,0.0,0.0,0.0,0.0,,0.0,93.1,110.5,94.6,8.923849236753485,10.796296296296298,4,101,0.0,0.7999999999999972,-0.3999999999999915,0.1,8.42830236327267,,False,8.910708528829096,-0.04386877443404382,8.866839754395052,16.0,1.0,142.0,139,150,Dpf,0.0,142.0,-100.0,-85.0,61.0,66.0,209.0,101.0,let go,,False,115
688107,Robert Gasser,2026,1999-05-31,L,Milwaukee Brewers,20,19,103.33333333333333,94,34,46,94,14,0,0,0,0,0,5,5,4.01,1.24,443,1730,5,0.135,0.222,16.74,0.0,0.277,171.33333333333331,9.017543859649122,1.6580645161290322,27.1,True,robert gasser,27.0,442.0,21.3,7.5,0.253,0.403,0.317,0.322,4.42,0.325,0.15,0.36,0.367,86.5,19.4,37.7,7.5,33.4,74.705236026,69.2,15.3,28.5,40.4,59.6,84.7,52.3,41.0,8.1,75.7,22.2,49.8,65.8,34.1,27.2,27.5,11.1,42.6,-1.0,6.403020112867136,-3.4072201610079853,-4.160095772443037,1730.0,1104.0,449.0,177.0,5.0,4.01,L,4.0,21.95778894483523,15.952964822547914,0.3223909548342163,-0.4026130664190299,27.1,1.0,2.0,Sinker,"Sweeper 25% (26% whiff), 4-Seam Fastball 24% (27% whiff), Sinker 23% (13% whiff), Cutter 18% (20% whiff), Changeup 9% (24% whiff)",92.9,92.9,92.6,1.8847868857247772,123.0,0.0,0.0,116.0,0.0,,34.8,90.9,100.3,91.3,8.441259645397858,9.017543859649122,1,24,0.0,,,0.1,8.939399877209175,5.44,False,8.911844281130529,-0.00626696777629207,8.905577313354238,16.0,1.0,142.0,139,146,FA,0.0,142.0,-100.0,-85.0,61.0,64.0,209.0,101.0,let go,,False,116
669194,Ryne Nelson,2026,1998-02-01,R,Arizona Diamondbacks,17,15,86.0,64,24,46,82,18,0,0,0,0,0,3,5,4.81,1.23,366,1340,6,0.109,0.212,15.58,0.0,0.252,128.0,8.533333333333333,1.4883720930232558,28.4,True,ryne nelson,28.0,366.0,17.5,6.6,0.262,0.5,0.332,0.351,5.37,0.318,0.238,0.372,0.397,90.6,18.9,34.9,10.3,43.8,80.355500515,74.0,14.9,33.7,35.1,64.9,85.1,50.2,43.1,7.5,78.2,21.2,54.0,64.2,32.7,37.1,22.4,7.7,34.6,-7.0,0.33594523835131485,-7.310930454330402,,1340.0,942.0,398.0,0.0,6.0,4.81,R,2.0,21.598377755741446,16.43476245654196,0.3444855155997027,-0.5667439193508323,26.8,0.3,1.0,4-Seam Fastball,"4-Seam Fastball 57% (20% whiff), Slider 20% (27% whiff), Curveball 10% (21% whiff)",96.3,96.3,95.3,5.23452012776641,153.0,89.0,1.0,117.0,0.0,,97.4,97.2,110.7,98.3,9.448381839282378,11.695652173913043,4,93,-3.16231884057971,-4.200000000000003,0.5999999999999943,0.1,8.781400611221937,5.73,False,9.306771730171835,-0.08773754886808764,9.219034181303748,15.0,1.0,138.0,141,122,GLIZZY,0.0,138.0,-104.0,-89.0,60.0,69.0,211.0,100.0,let go,,False,117
676962,Ben Brown,2026,1999-09-09,R,Chicago Cubs,20,8,68.0,65,19,14,45,2,0,0,1,1,2,4,2,1.85,0.94,265,1004,3,0.174,0.273,14.76,0.0,0.243,128.0,16.0,1.8823529411764706,26.8,True,ben brown,26.0,265.0,24.5,7.2,0.223,0.335,0.228,0.279,3.25,0.286,0.113,0.255,0.332,90.3,10.1,31.3,7.3,43.0,80.433868295,63.9,15.1,30.6,52.3,47.7,84.9,49.6,39.6,8.2,80.5,27.3,47.1,58.9,44.7,25.1,23.5,6.7,36.3,19.0,6.214439525789673,12.462091990028972,0.7337865505860577,1004.0,578.0,366.0,60.0,3.0,1.85,R,3.0,26.163124329873142,21.2063761942411,0.2849373007387759,1.9577045697416429,44.3,3.4,3.0,Curveball,"4-Seam Fastball 37% (16% whiff), Curveball 36% (44% whiff), Sinker 21% (13% whiff)",96.4,96.3,96.4,4.688545815578885,153.0,95.0,1.0,278.0,0.0,,149.9,113.6,92.1,112.4,11.486714015571147,,1,31,,10.799999999999997,0.6000000000000085,17.8,9.527550603153234,,False,10.572155067428534,0.012533935552583916,10.584689002981118,13.0,1.0,138.0,141,46,FA,0.0,138.0,-104.0,-89.0,60.0,68.0,209.0,100.0,let go,,False,118
678394,Brayan Bello,2026,1999-05-17,R,Boston Red Sox,25,10,112.33333333333333,90,35,56,119,12,0,0,0,1,0,6,7,4.49,1.37,488,1848,2,0.113,0.247,16.45,0.0,0.312,154.33333333333331,15.433333333333332,1.373887240356083,27.1,True,brayan bello,27.0,488.0,18.4,7.2,0.284,0.442,0.32,0.34,4.99,0.339,0.158,0.357,0.385,88.9,6.2,32.6,7.6,39.9,77.118497943,68.9,17.3,32.8,38.4,61.6,82.7,47.1,43.3,6.7,70.7,24.7,49.8,63.2,54.2,21.3,22.2,2.2,50.0,3.0,-3.5833295473137263,2.985052425273841,3.5766180708016986,1848.0,1158.0,316.0,374.0,2.0,4.49,R,4.0,23.75601660665967,17.107157671850846,0.3497157676736734,-0.02365145506404841,47.1,1.5,3.0,Sweeper,"Sinker 40% (15% whiff), Changeup 20% (24% whiff), Cutter 16% (47% whiff), Sweeper 13% (30% whiff), 4-Seam Fastball 8% (11% whiff)",95.4,95.4,95.3,4.922350236480645,133.0,0.0,0.0,44.0,0.0,,21.0,102.4,109.3,103.2,10.155084569817342,15.433333333333332,5,107,0.0,8.900000000000006,0.10000000000000853,0.2,8.997520124533434,,False,9.726871833209028,-0.00626696777629207,9.720604865432737,14.0,1.0,136.0,144,91,FA,0.0,136.0,-106.0,-91.0,59.0,70.0,211.0,101.0,let go,,False,119
663568,Stephen Kolek,2026,1997-04-18,R,Kansas City Royals,10,10,54.0,34,12,27,55,8,1,1,0,0,0,4,3,4.5,1.24,224,837,5,0.098,0.198,15.5,0.0,0.28,99.0,9.9,1.8333333333333333,29.2,True,stephen kolek,29.0,224.0,15.2,5.4,0.262,0.38,0.328,0.303,3.87,0.309,0.118,0.362,0.33,88.5,10.3,33.0,6.9,36.9,77.361764368,69.4,12.3,26.7,39.6,60.4,87.7,50.4,45.5,6.7,80.4,19.8,48.3,57.1,46.0,22.7,24.4,6.8,38.6,-1.0,-1.1279649068925428,-0.7801129692359904,0.7381718729791198,837.0,522.0,215.0,100.0,5.0,4.5,R,4.0,19.69169860068098,12.527586216078744,0.30036526183593737,-0.044444443706541846,42.9,1.0,2.0,Slider,"4-Seam Fastball 28% (19% whiff), Sinker 22% (6% whiff), Slider 16% (43% whiff), Changeup 12% (16% whiff)",94.2,94.2,93.7,3.336200717528674,176.0,111.0,2.0,171.0,0.0,Right flexor strain,129.0,88.5,105.9,89.7,8.20436478509391,10.508771929824562,2,29,-0.6087719298245613,-2.9000000000000057,0.20000000000000284,0.1,9.904866536214342,5.4,False,9.224854948189527,-0.13787329107842353,9.086981657111103,15.0,1.0,136.0,144,131,FA,0.0,136.0,-106.0,-91.0,59.0,70.0,213.0,101.0,let go,,False,120
622663,Luis Severino,2026,1994-02-20,R,Athletics,12,12,62.666666666666664,65,31,29,61,9,0,0,0,0,0,2,6,4.16,1.47,271,1086,3,0.125,0.23,17.33,0.0,0.321,110.66666666666666,9.222222222222221,1.7659574468085106,32.4,True,luis severino,32.0,271.0,24.0,11.4,0.231,0.388,0.346,0.318,4.3,0.326,0.157,0.408,0.365,88.8,11.6,34.1,8.7,38.7,78.384796047,65.3,16.5,31.3,35.6,64.4,83.5,48.0,43.3,8.0,77.0,23.0,47.6,60.5,45.1,26.6,23.7,4.6,36.4,-6.0,-5.85921634168909,-0.7572314261640483,0.35432809117691555,1086.0,714.0,313.0,59.0,3.0,4.16,R,4.0,22.12879291216482,17.439756366822785,0.33134994462967915,-0.9015503875900316,28.8,-0.4,0.0,4-Seam Fastball,"Sweeper 25% (29% whiff), Sinker 24% (15% whiff), 4-Seam Fastball 21% (26% whiff), Cutter 21% (18% whiff)",96.9,96.9,96.3,3.5001841645615106,170.0,120.0,1.0,143.0,0.0,Right arm discomfort,133.8,98.6,94.6,98.0,9.402539748116942,11.052631578947368,5,109,-1.8304093567251467,6.599999999999994,0.8000000000000114,0.5,9.057236675584267,5.22,False,9.406261679587223,-0.33841625991976687,9.067845419667456,15.0,1.0,136.0,144,133,FA,0.0,136.0,-106.0,-91.0,59.0,70.0,213.0,101.0,let go,,False,121
625643,Reynaldo López,2026,1994-01-04,R,Atlanta Braves,26,13,79.33333333333333,73,34,40,80,11,0,0,0,0,1,4,5,4.54,1.44,346,1368,1,0.113,0.223,17.24,0.0,0.307,116.33333333333331,8.948717948717947,1.4663865546218486,32.5,True,reynaldo lopez,32.0,346.0,21.1,9.8,0.262,0.428,0.336,0.335,4.83,0.336,0.166,0.385,0.385,87.6,15.0,39.2,7.2,35.9,76.056520684,66.0,12.0,27.2,44.7,55.3,88.0,47.1,41.7,7.2,74.7,22.3,45.5,58.4,38.0,26.2,28.3,7.6,35.9,-4.0,3.694941643388553,-6.054761263735149,-1.3408837092459776,1368.0,738.0,573.0,57.0,1.0,4.54,R,3.0,22.617879422813267,19.772765066509052,0.3390997920080048,-0.10748440766896761,34.7,0.6,2.0,4-Seam Fastball,"4-Seam Fastball 54% (16% whiff), Slider 31% (35% whiff), Curveball 11% (22% whiff)",94.2,94.2,,2.3705972520091882,165.0,50.0,2.0,262.0,0.0,Right shoulder inflammation,167.9,94.6,90.0,93.4,8.748083322856163,12.386666666666665,2,48,-3.437948717948718,-17.0,-1.2999999999999972,0.0,9.67070555080323,,True,9.372975319626265,-0.3446832276960589,9.028292091930206,15.0,1.0,135.0,146,135,FA,0.0,135.0,-107.0,-92.0,59.0,70.0,214.0,99.0,let go,,False,122
663623,Jake Irvin,2026,1997-02-18,R,Washington Nationals,21,20,101.66666666666667,104,46,61,93,18,0,0,0,0,0,2,9,5.4,1.37,446,1838,0,0.13,0.238,18.08,0.0,0.279,144.66666666666669,7.233333333333334,1.4229508196721312,29.4,True,jake irvin,29.0,446.0,23.3,10.3,0.247,0.446,0.333,0.346,5.19,0.34,0.199,0.383,0.403,89.3,17.2,34.1,10.8,44.6,77.591818042,67.7,17.6,24.8,40.9,59.1,82.4,50.5,41.9,8.4,80.5,23.8,46.5,62.8,38.0,29.6,22.6,9.8,39.4,-9.0,-10.559961322702362,1.9416331459429397,-0.43742582338501956,1838.0,1116.0,577.0,145.0,0.0,5.4,R,4.0,23.058099999251397,16.065500000807,0.349138999933166,-0.501000001194,36.3,1.7,1.0,Curveball,"4-Seam Fastball 30% (20% whiff), Curveball 24% (36% whiff), Sinker 19% (12% whiff), Cutter 11% (15% whiff), Sweeper 9% (25% whiff), Changeup 8% (29% whiff)",93.1,93.1,92.1,4.353153152834233,144.0,67.0,1.0,67.0,0.0,Right shoulder strain,67.0,96.0,88.7,94.6,8.916827332264026,9.565656565656564,4,110,-2.3323232323232297,10.700000000000003,0.6999999999999886,0.1,7.416431965952192,5.08,False,8.465027284058468,-0.15040722663100745,8.314620057427462,16.0,1.0,133.0,148,181,FA,0.0,133.0,-109.0,-94.0,59.0,75.0,214.0,96.0,let go,,False,123
