mlbam_id,name,season,birth_date,throws,team,G,GS,IP,K,BB,ER,H,HR,CG,SHO,BS,SV,HLD,W,L,ERA,WHIP,BF,pitches,QS,k_minus_bb,whiff_pct_adv,pitches_per_ip,gb_pct,babip,pts,pts_gs,pts_ip,age,is_sp,nkey,player_age,pa_savant,k_percent,bb_percent,xba,xslg,woba,xwoba,xera,xobp,xiso,wobacon,xwobacon,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,iz_contact_percent,in_zone_percent,edge_percent,meatball_percent,meatball_swing_percent,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,pull_percent,swing_take_run_value,pitch_run_value_fastball,pitch_run_value_breaking,pitch_run_value_offspeed,pitch_count,pitch_count_fastball,pitch_count_breaking,pitch_count_offspeed,p_quality_start,p_era,throws_sv,n_pitches_10,arsenal_whiff,arsenal_putaway,arsenal_xwoba,arsenal_rv100,best_pitch_whiff,best_pitch_rv100,n_plus_pitches,best_pitch,arsenal_desc,fb_velo,ff_avg_speed,si_avg_speed,movement_uniqueness,sp_rank,il_days,il_stints,il_days_3yr,il_60,il_reasons,il_days_w,stuff_plus,location_plus,pitching_plus,pitching_plus_raw,career_best_gs,seasons_10gs,career_GS,gap_to_best,yoy_stuff_change,yoy_velo_change,BI,track3,ip_gs_last,comeback,proj_pts_gs_raw,age_step,proj_pts_gs,proj_GS,durability,proj_pts,proj_rank,proj_rank_gs,owner,proj_pts_hitting,proj_pts_total,KSV,KSV_2nd,proj_sd,rank_lo,rank_hi,n_tied,keep_tier,kept_2026_as,team_rank
605280,Clay Holmes,2026,1993-03-27,R,multi,17,17,97.0,75,39,35,74,6,0,0,0,0,0,6,8,3.25,1.16,399,1535,7,0.09,0.221,15.82,0.0,0.247,165.0,9.705882352941176,1.7010309278350515,33.3,True,clay holmes,33.0,399.0,18.8,9.8,0.246,0.351,0.268,0.304,3.9,0.326,0.105,0.276,0.328,89.5,3.6,27.0,4.3,41.1,78.988954357,60.9,11.3,33.1,38.8,61.2,88.7,45.6,41.4,7.1,70.6,22.1,45.7,58.1,60.3,18.8,18.4,2.5,40.8,15.0,7.8992555609930255,5.47891192740202,1.9466403398934953,1535.0,920.0,386.0,229.0,7.0,3.25,R,4.0,20.901085804989854,16.936373517105867,0.3159239955486471,1.1348534193926016,39.1,1.6,3.0,Changeup,"Sinker 50% (12% whiff), Sweeper 18% (29% whiff), Changeup 14% (31% whiff), Cutter 10% (39% whiff)",93.1,93.0,93.1,8.788084464312455,128.0,84.0,1.0,84.0,1.0,Right fibula fracture,84.0,100.1,95.1,99.4,9.61142326735646,9.705882352941176,2,48,0.0,2.6999999999999886,-0.6000000000000085,0.4,8.848764391539692,5.71,False,9.41134534098769,-0.3948189699063946,9.016526371081296,17.0,1.0,153.0,127,138,CJF,0.0,153.0,-89.0,-74.0,64.0,58.0,206.0,105.0,let go,,11.0
702273,Noah Schultz,2026,2003-08-05,L,Chicago White Sox,17,14,69.0,63,31,44,64,9,0,0,0,0,1,3,9,5.74,1.38,305,1197,2,0.105,0.214,17.35,0.0,0.291,96.0,6.857142857142857,1.391304347826087,22.9,True,noah schultz,22.0,305.0,20.7,10.2,0.267,0.441,0.337,0.356,5.55,0.364,0.174,0.37,0.399,88.7,16.9,39.1,9.0,39.1,77.443503265,61.6,13.5,28.1,38.0,62.0,86.5,49.1,41.6,7.8,66.7,21.4,44.5,62.0,36.6,26.7,27.2,9.4,37.6,-10.0,0.6144150665400441,-6.976773143337452,-3.7306444840392996,1197.0,833.0,244.0,120.0,2.0,5.74,L,5.0,20.713510755406805,16.250460592474614,0.3712200613857724,-1.0418628473804357,32.5,0.3,1.0,Sinker,"Sinker 26% (11% whiff), 4-Seam Fastball 23% (21% whiff), Cutter 21% (19% whiff), Sweeper 18% (32% whiff), Changeup 10% (29% whiff)",95.2,95.2,95.1,3.958326068353531,181.0,36.0,1.0,36.0,0.0,,36.0,91.9,92.5,91.0,8.392896276208543,6.857142857142857,1,14,0.0,,,0.0,7.344522257716502,4.93,False,8.192192506549704,0.25694567882797126,8.449138185377675,12.0,1.0,101.0,190,172,CJF,0.0,101.0,-141.0,-126.0,50.0,109.0,227.0,84.0,let go,,12.0
650911,Cristopher Sánchez,2026,1996-12-12,L,Philadelphia Phillies,32,32,200.0,221,44,65,199,18,1,1,0,0,0,18,6,2.93,1.22,830,3058,21,0.213,0.313,15.29,0.0,0.338,458.0,14.3125,2.29,29.5,True,cristopher sanchez,29.0,830.0,26.6,5.3,0.237,0.365,0.298,0.285,3.4,0.283,0.128,0.381,0.362,89.4,3.1,32.1,7.3,41.8,78.100314161,66.2,18.6,36.1,51.8,48.2,81.4,46.9,41.4,6.6,75.7,31.3,50.3,65.3,58.1,16.8,21.9,3.2,40.7,17.0,0.15277572568293304,4.672706555481203,11.851514342374418,3058.0,1358.0,573.0,1127.0,21.0,2.93,L,3.0,30.7684000096948,24.4904000037288,0.282211999974364,0.6144000003568,45.7,1.2,2.0,Changeup,"Sinker 44% (12% whiff), Changeup 38% (46% whiff), Slider 19% (44% whiff)",95.0,,95.0,8.180048916501223,3.0,0.0,0.0,0.0,0.0,,0.0,118.2,114.5,119.6,12.527593591957276,14.3125,4,117,0.0,-4.3999999999999915,-0.4000000000000057,1.9,12.870412386543835,6.25,False,12.513406829525001,-0.15667419440729952,12.356732635117702,28.0,1.0,346.0,5,12,CS,0.0,346.0,104.0,119.0,115.0,3.0,78.0,19.0,lock,,1.0
666200,Jesús Luzardo,2026,1997-09-30,L,Philadelphia Phillies,29,29,178.66666666666666,221,52,57,141,15,1,1,0,0,0,14,5,2.87,1.08,727,2860,17,0.232,0.319,16.01,0.0,0.297,428.66666666666663,14.781609195402298,2.3992537313432836,28.7,True,jesus luzardo,28.0,727.0,30.4,7.2,0.204,0.304,0.275,0.262,2.86,0.274,0.099,0.352,0.331,87.3,9.7,32.5,5.9,33.2,76.419196452,60.8,16.7,33.7,55.9,44.1,83.3,46.5,41.5,6.0,69.2,31.9,46.3,62.9,49.9,22.3,22.1,5.6,40.4,30.0,6.941972188419712,22.8267350655262,0.6803620729237392,2860.0,1245.0,1093.0,522.0,17.0,2.87,L,4.0,32.092299987430806,24.592399996030398,0.25754400006682393,1.0532999994868,47.6,2.1,3.0,Sweeper,"Sweeper 38% (48% whiff), 4-Seam Fastball 26% (20% whiff), Changeup 18% (38% whiff), Sinker 17% (11% whiff)",96.8,96.8,95.8,3.700349650048251,5.0,12.0,1.0,126.0,0.0,,46.199999999999996,117.1,108.9,118.1,12.305090312863376,14.781609195402298,6,141,0.0,2.5,0.29999999999999716,0.5,12.915291513039431,6.16,False,12.430516078482972,-0.10653845219696362,12.323977626286009,27.0,1.0,333.0,6,14,CS,0.0,333.0,91.0,106.0,111.0,4.0,88.0,22.0,lock,,2.0
676917,Cade Cavalli,2026,1998-08-14,R,Washington Nationals,32,32,169.66666666666666,200,48,57,148,18,0,0,0,0,0,13,5,3.02,1.16,706,2777,18,0.215,0.274,16.37,0.0,0.307,384.66666666666663,12.020833333333332,2.267190569744597,27.9,True,cade cavalli,27.0,706.0,28.3,6.8,0.232,0.361,0.292,0.296,3.68,0.302,0.129,0.365,0.371,89.3,8.2,32.6,7.0,40.5,78.545867661,63.9,15.6,32.1,49.9,50.1,84.4,48.9,40.0,8.1,74.7,27.4,47.6,62.2,50.7,24.2,21.3,3.8,38.0,12.0,0.5419031147255909,14.821611936942535,-2.905707850294576,2777.0,1426.0,1138.0,212.0,18.0,3.02,R,4.0,27.973473463322485,22.16676675335275,0.2992912913936459,0.38128128169400627,39.2,1.9,3.0,Sweeper,"4-Seam Fastball 32% (23% whiff), Curveball 27% (39% whiff), Sweeper 14% (37% whiff), Sinker 12% (12% whiff), Changeup 8% (28% whiff), Cutter 6% (20% whiff)",96.8,96.8,96.1,3.4808361086431003,9.0,0.0,0.0,233.0,0.0,,83.7,108.8,98.1,108.6,10.938032152441883,12.020833333333332,2,42,0.0,,,9.0,12.257831766578475,5.3,False,11.513190533571558,-0.05640270998662773,11.45678782358493,27.0,1.0,309.0,12,27,CS,0.0,309.0,67.0,82.0,105.0,5.0,105.0,33.0,clear keep,,3.0
650633,Michael King,2026,1995-05-25,R,San Diego Padres,31,31,181.0,154,68,61,142,20,0,0,0,0,0,12,9,3.03,1.16,736,2900,18,0.117,0.246,16.02,0.0,0.255,346.0,11.161290322580646,1.9116022099447514,31.1,True,michael king,31.0,736.0,20.9,9.2,0.239,0.403,0.292,0.321,4.39,0.323,0.164,0.317,0.359,87.0,14.2,33.7,8.4,32.7,75.914955755,64.7,17.3,30.4,38.2,61.8,82.7,46.6,43.6,6.0,72.6,24.6,46.4,64.0,45.1,26.7,20.6,7.6,39.7,20.0,0.024182623694977617,8.857386439796832,10.775302440095533,2900.0,1387.0,733.0,780.0,18.0,3.03,R,4.0,24.515700000121498,17.710099998949495,0.32315099995224494,0.637600001212,29.1,2.2,2.0,Slider,"Sinker 28% (17% whiff), Changeup 27% (28% whiff), 4-Seam Fastball 20% (29% whiff), Sweeper 20% (27% whiff), Slider 5% (22% whiff)",94.2,94.2,93.1,2.840037034936852,18.0,0.0,0.0,102.0,0.0,,61.199999999999996,101.7,107.2,102.4,10.042387669666788,12.455555555555554,3,91,-1.294265232974908,-2.0999999999999943,0.5,0.2,11.057427350338308,5.84,False,10.575654786039395,-0.25694567882797126,10.318709107211424,25.0,1.0,258.0,27,57,CS,0.0,258.0,16.0,31.0,92.0,10.0,132.0,71.0,marginal,,4.0
671096,Andrew Abbott,2026,1999-06-01,L,Cincinnati Reds,31,31,159.0,125,75,83,159,24,0,0,0,0,0,6,11,4.7,1.47,701,2769,11,0.071,0.223,17.42,0.0,0.285,245.0,7.903225806451613,1.5408805031446542,27.1,True,andrew abbott,27.0,701.0,17.8,10.7,0.264,0.437,0.335,0.341,5.03,0.343,0.173,0.365,0.373,89.8,17.2,33.3,8.2,38.8,79.741525333,65.2,12.1,28.9,42.7,57.3,87.9,47.4,41.9,6.7,70.7,22.3,46.0,58.5,40.1,27.5,23.6,8.8,34.1,-12.0,-9.690028361559579,-2.50646659290948,-0.009780902652411605,2769.0,1317.0,902.0,539.0,11.0,4.7,L,4.0,21.587242811678014,15.4232510313858,0.33732304517768297,-0.5073045266160308,36.7,0.1,2.0,Sweeper,"4-Seam Fastball 45% (12% whiff), Sweeper 20% (27% whiff), Changeup 19% (37% whiff), Curveball 13% (23% whiff)",92.4,92.4,,2.0745488752077064,65.0,0.0,0.0,54.0,0.0,,21.299999999999997,87.1,93.0,86.4,7.736879413686541,11.183908045977013,4,106,-3.2806822395254,-14.700000000000003,-0.3999999999999915,0.0,9.159393300084101,5.13,False,8.683507064482365,-0.00626696777629207,8.677240096706074,22.0,1.0,191.0,86,157,CS,0.0,191.0,-51.0,-36.0,74.0,31.0,180.0,105.0,let go,,5.0
621111,Walker Buehler,2026,1994-07-28,R,San Diego Padres,31,31,150.0,128,56,76,145,21,0,0,0,0,0,9,6,4.56,1.34,633,2535,7,0.114,0.195,16.9,0.0,0.295,230.0,7.419354838709677,1.5333333333333334,31.9,True,walker buehler,31.0,633.0,20.2,8.8,0.244,0.4,0.327,0.315,4.21,0.316,0.156,0.371,0.354,89.4,12.1,31.4,8.4,38.7,79.0475985,64.5,12.8,27.3,34.6,65.4,87.2,48.4,42.3,8.2,74.5,19.5,45.3,66.4,47.0,23.3,22.3,7.4,38.1,0.0,11.856763526136998,0.0026832516330467515,-12.006046667866219,2535.0,1621.0,670.0,242.0,7.0,4.56,R,4.0,19.281818199327944,16.707292711837113,0.31748251747015216,-0.008591412127732482,29.0,2.5,3.0,Slider,"Cutter 25% (18% whiff), Sinker 20% (12% whiff), 4-Seam Fastball 20% (14% whiff), Slider 10% (25% whiff), Changeup 10% (28% whiff), Curveball 8% (29% whiff), Sweeper 7% (27% whiff)",94.2,94.1,94.2,4.419812923731378,74.0,0.0,0.0,122.0,0.0,,42.0,93.1,97.3,93.0,8.68758814419181,14.262626262626261,5,116,-6.843271423916584,5.199999999999989,0.20000000000000284,0.1,7.889284788571316,4.84,False,8.566166991666663,-0.30708142103830693,8.259085570628356,20.0,1.0,165.0,113,186,CS,0.0,165.0,-77.0,-62.0,67.0,46.0,197.0,107.0,let go,,6.0
669467,Andre Pallante,2026,1998-09-18,R,St. Louis Cardinals,27,27,151.0,104,47,62,143,11,0,0,0,0,0,12,7,3.7,1.26,629,2462,9,0.091,0.212,16.3,0.0,0.288,229.0,8.481481481481481,1.5165562913907285,27.8,True,andre pallante,27.0,629.0,16.5,7.5,0.255,0.378,0.301,0.309,4.04,0.319,0.122,0.322,0.333,87.2,5.2,30.6,4.9,34.2,75.503154957,64.4,12.1,26.3,42.2,57.8,87.9,48.4,39.6,7.8,74.5,21.2,44.8,61.8,56.3,16.8,22.7,4.2,38.9,12.0,7.816438916107833,3.570358797619277,0.16641544061309407,2462.0,1251.0,1143.0,68.0,9.0,3.7,R,4.0,21.942592592725955,14.273456789101003,0.30590740740675965,0.6080246899875529,31.3,1.9,2.0,Slider,"4-Seam Fastball 33% (15% whiff), Slider 29% (31% whiff), Sinker 17% (12% whiff), Curveball 17% (30% whiff)",95.4,95.2,95.4,7.062759203987389,75.0,14.0,1.0,14.0,0.0,,14.0,97.8,90.4,96.6,9.208630382580372,15.2,4,88,-6.718518518518518,0.7000000000000028,0.4000000000000057,0.6,7.682784898177325,5.59,False,8.715934633728427,-0.050135742210335885,8.665798891518092,19.0,1.0,165.0,113,158,CS,0.0,165.0,-77.0,-62.0,67.0,46.0,196.0,107.0,let go,,7.0
672456,Keider Montero,2026,2000-07-06,R,Detroit Tigers,31,25,151.0,102,36,60,123,17,0,0,0,1,0,9,9,3.58,1.05,611,2247,9,0.108,0.183,14.88,0.0,0.238,229.0,9.16,1.5165562913907285,26.0,True,keider montero,25.0,611.0,16.7,5.9,0.234,0.387,0.279,0.294,3.63,0.284,0.153,0.304,0.323,88.6,16.4,30.8,7.3,36.8,78.393381522,67.0,13.2,26.8,32.3,67.7,86.8,52.2,43.4,8.1,69.4,18.3,47.8,62.8,40.7,27.0,20.8,11.6,36.4,20.0,15.344379154408191,1.4049283328912043,3.495116645459829,2247.0,1190.0,750.0,306.0,9.0,3.58,R,5.0,18.158000007410003,16.460900001695503,0.29042299997388504,0.9505999988470002,27.9,1.7,4.0,4-Seam Fastball,"4-Seam Fastball 31% (14% whiff), Sinker 22% (10% whiff), Slider 19% (28% whiff), Curveball 14% (20% whiff), Changeup 14% (28% whiff)",94.7,94.3,94.7,3.3408901275694016,75.0,0.0,0.0,0.0,0.0,,0.0,95.5,102.6,96.0,9.125299488847167,10.555555555555557,3,53,-1.395555555555557,4.900000000000006,0.7999999999999972,0.3,8.040553970211603,,False,8.833977957506674,0.0626696777629198,8.896647635269593,18.0,1.0,160.0,119,147,CS,0.0,160.0,-82.0,-67.0,66.0,49.0,197.0,107.0,let go,,8.0
695505,Chase Burns,2026,2003-01-16,R,Cincinnati Reds,29,29,154.33333333333334,185,56,49,124,17,0,0,0,0,0,15,3,2.86,1.17,630,2569,11,0.205,0.32,16.65,0.0,0.289,334.33333333333337,11.52873563218391,2.166306695464363,23.5,True,chase burns,23.0,630.0,29.4,8.9,0.207,0.347,0.288,0.279,3.25,0.28,0.14,0.365,0.352,89.6,18.8,34.4,8.2,38.2,79.91015266,67.6,18.3,34.3,52.9,47.1,81.7,43.7,39.0,6.7,73.7,32.0,48.9,60.2,38.0,28.9,23.5,9.6,39.8,12.0,3.571752410868769,17.809295342905788,-9.172110141187995,2569.0,1434.0,1001.0,134.0,11.0,2.86,R,2.0,31.08165430141749,21.381866387207072,0.2756489925521761,0.9514316014815875,51.6,1.6,2.0,Slider,"4-Seam Fastball 56% (17% whiff), Slider 39% (52% whiff)",97.6,97.6,97.1,3.7497330613069644,24.0,7.0,1.0,34.0,0.0,,23.2,116.6,95.5,115.8,11.97648192132275,11.52873563218391,1,37,0.0,,,18.5,12.486076935171125,5.32,False,12.091439155408114,0.2193438721702193,12.310783027578333,26.0,1.0,320.0,9,15,Dan,0.0,320.0,78.0,93.0,108.0,4.0,94.0,28.0,clear keep,,1.0
668909,Gavin Williams,2026,1999-07-26,R,Cleveland Guardians,31,31,181.0,244,57,73,139,27,0,0,0,0,0,14,8,3.63,1.08,728,2917,12,0.257,0.332,16.12,0.0,0.286,400.0,12.903225806451612,2.2099447513812156,26.9,True,gavin williams,26.0,728.0,33.5,7.8,0.219,0.394,0.289,0.299,3.76,0.288,0.175,0.395,0.412,90.1,11.0,35.2,11.4,46.5,79.171426316,65.3,21.3,33.7,54.7,45.3,78.7,48.3,39.8,8.3,69.9,33.2,49.0,63.5,44.4,25.4,23.3,6.9,39.9,13.0,2.9099719665443926,9.66811913658488,,2917.0,1409.0,1477.0,0.0,12.0,3.63,R,4.0,32.099499987102504,24.7367000000165,0.29969800013051,0.29959999860200015,43.2,1.1,2.0,Sweeper,"Sweeper 28% (43% whiff), 4-Seam Fastball 27% (32% whiff), Curveball 22% (32% whiff), Sinker 16% (16% whiff), Cutter 6% (25% whiff)",97.6,97.6,97.0,3.7824143078923984,8.0,0.0,0.0,94.0,0.0,,28.2,120.2,98.1,119.6,12.530932423615594,12.903225806451612,4,94,0.0,13.600000000000009,1.0,31.0,11.954700745885516,5.84,False,12.114545066138026,0.00626696777629207,12.120812033914317,26.0,1.0,315.0,11,19,Dan,0.0,315.0,73.0,88.0,107.0,5.0,93.0,30.0,clear keep,,2.0
543243,Sonny Gray,2026,1989-11-07,R,Boston Red Sox,28,28,163.0,146,45,51,144,16,0,0,0,0,0,17,5,2.82,1.16,661,2397,19,0.153,0.233,14.71,0.0,0.286,334.0,11.928571428571429,2.049079754601227,36.6,True,sonny gray,36.0,661.0,22.1,6.8,0.248,0.384,0.297,0.302,3.84,0.304,0.136,0.346,0.355,89.2,10.5,34.4,7.2,38.5,78.943577686,63.8,9.9,33.0,46.1,53.9,90.1,46.7,41.3,6.9,75.9,23.3,47.4,62.6,46.7,23.2,26.0,4.1,46.7,14.0,11.91382525652053,1.95023909353313,0.2284976443780074,2397.0,1389.0,875.0,133.0,19.0,2.82,R,5.0,22.796405919892145,21.560042282769334,0.3054756871296211,0.6665961939397664,38.7,2.2,4.0,Sinker,"Sinker 22% (16% whiff), Sweeper 20% (39% whiff), Cutter 19% (15% whiff), 4-Seam Fastball 17% (12% whiff), Curveball 17% (33% whiff)",92.0,91.6,92.0,6.659738558933073,25.0,15.0,1.0,36.0,0.0,Right hamstring strain,21.3,98.5,104.9,99.3,9.597102200275396,12.511904761904763,6,170,-0.5833333333333339,-10.700000000000003,-0.4000000000000057,1.0,11.379980680617578,5.82,False,10.511535738781463,-0.7616289065240304,9.749906832257432,23.0,0.93,224.0,49,90,Dan,0.0,224.0,-18.0,-3.0,83.0,19.0,153.0,87.0,let go,,3.0
683003,Jared Jones,2026,2001-08-06,R,Pittsburgh Pirates,19,19,90.66666666666667,109,31,42,77,12,0,0,0,0,0,4,6,4.17,1.19,380,1493,5,0.205,0.325,16.47,0.0,0.289,177.66666666666669,9.350877192982457,1.959558823529412,24.9,True,jared jones,24.0,380.0,28.7,8.2,0.217,0.365,0.3,0.287,3.45,0.284,0.148,0.382,0.361,89.3,17.1,35.3,7.6,38.7,78.645043077,67.0,19.0,31.5,59.3,40.7,81.0,48.3,40.8,7.0,74.0,32.5,48.6,58.2,37.4,28.2,25.2,9.2,40.3,3.0,1.5143022854977508,4.4330138852862175,-2.4812538870965644,1493.0,687.0,641.0,165.0,5.0,4.17,R,3.0,32.15961124062761,24.223974081023847,0.28881641467338093,0.24254859521852506,41.7,1.0,1.0,Slider,"4-Seam Fastball 46% (23% whiff), Slider 35% (42% whiff), Changeup 11% (41% whiff)",98.3,98.3,,1.6883737531296716,114.0,0.0,0.0,239.0,0.0,,127.2,116.4,96.8,115.7,11.965430193879135,10.984848484848486,2,41,-1.633971291866029,-0.29999999999999716,0.5,23.9,11.050133069797013,4.77,True,11.458472730448804,0.13160632330213168,11.590079053750936,19.0,1.0,220.0,54,24,Dan,0.0,220.0,-22.0,-7.0,82.0,21.0,160.0,91.0,let go,,4.0
592662,Robbie Ray,2026,1991-10-01,L,multi,30,29,162.33333333333334,138,83,65,133,22,0,0,0,0,0,13,8,3.6,1.33,685,2770,12,0.08,0.251,17.06,0.0,0.254,283.33333333333337,9.770114942528737,1.7453798767967148,34.7,True,robbie ray,34.0,685.0,20.1,12.1,0.244,0.419,0.313,0.334,4.79,0.338,0.175,0.335,0.367,89.4,18.4,32.5,8.3,38.1,78.870392522,70.3,15.5,28.1,43.1,56.9,84.5,42.7,38.4,6.5,76.5,25.1,46.1,58.5,36.6,33.5,22.9,6.9,33.3,9.0,-3.7383977452634936,4.277184825374178,8.166251772612016,2770.0,1280.0,969.0,521.0,12.0,3.6,L,5.0,25.600099902197304,17.31988012038022,0.33497102892322156,0.25124875199176444,38.0,1.4,2.0,Changeup,"4-Seam Fastball 32% (20% whiff), Slider 23% (36% whiff), Changeup 19% (25% whiff), Sinker 14% (11% whiff), Curveball 12% (38% whiff)",93.1,93.1,92.5,5.624198360812267,45.0,0.0,0.0,33.0,0.0,,9.9,99.9,81.3,97.3,9.311215766067976,14.760416666666668,4,132,-4.990301724137931,-8.199999999999989,-0.9000000000000057,0.1,10.340921882788125,5.6,False,9.92548437401102,-0.4825565187744827,9.442927855236537,23.0,1.0,217.0,57,102,Dan,0.0,217.0,-25.0,-10.0,81.0,20.0,160.0,93.0,let go,,5.0
656492,Foster Griffin,2026,1995-07-27,L,multi,30,30,166.66666666666666,151,45,68,154,23,0,0,0,0,0,15,5,3.67,1.19,693,2750,14,0.153,0.231,16.5,0.0,0.284,305.66666666666663,10.188888888888888,1.8339999999999999,30.9,True,foster griffin,30.0,693.0,21.8,6.5,0.259,0.414,0.311,0.32,4.36,0.317,0.155,0.363,0.375,88.0,12.1,36.3,8.5,37.4,76.21926725,66.2,15.3,31.7,38.0,62.0,84.7,47.8,41.3,7.1,75.0,23.1,48.2,61.0,45.6,25.3,23.6,5.5,40.5,3.0,12.469216471617473,-12.034163658803996,2.5418531384690395,2750.0,1623.0,647.0,480.0,14.0,3.67,L,5.0,22.9952000070336,17.2579000004947,0.3211079999252441,0.1587999975883999,33.3,1.5,3.0,Sinker,"Cutter 33% (20% whiff), 4-Seam Fastball 16% (17% whiff), Sweeper 14% (32% whiff), Changeup 11% (33% whiff), Sinker 10% (16% whiff), Curveball 9% (24% whiff), Split-Finger 6% (26% whiff)",91.5,91.5,91.4,3.220509943314398,35.0,0.0,0.0,0.0,0.0,,0.0,93.8,102.4,94.4,8.889411408336398,10.188888888888888,1,30,0.0,,,0.8,10.123775583100832,5.56,False,9.63619712681969,-0.24441174327538714,9.391785383544303,23.0,1.0,216.0,61,105,Dan,0.0,216.0,-26.0,-11.0,80.0,20.0,164.0,94.0,let go,,6.0
676974,Max Meyer,2026,1999-03-12,R,Miami Marlins,20,20,111.0,121,41,33,85,11,0,0,0,0,0,9,1,2.68,1.14,462,1789,7,0.173,0.286,16.12,0.0,0.263,227.0,11.35,2.045045045045045,27.3,True,max meyer,27.0,462.0,26.2,8.9,0.227,0.375,0.282,0.304,3.9,0.308,0.147,0.329,0.364,89.7,14.2,32.1,8.6,42.0,79.25628469,63.6,13.9,31.6,55.0,45.0,86.1,47.3,38.0,7.0,68.0,28.6,46.7,64.7,43.3,26.6,21.8,8.2,38.2,8.0,-5.236967881691283,12.824870436445625,0.3011879016056884,1789.0,603.0,1003.0,183.0,7.0,2.68,R,4.0,27.976276263081708,20.214013999529463,0.31015515520843273,0.4642642628415204,39.6,1.8,3.0,Slider,"Sweeper 30% (36% whiff), Slider 26% (40% whiff), 4-Seam Fastball 24% (12% whiff), Changeup 10% (34% whiff), Sinker 10% (5% whiff)",95.1,95.1,93.6,4.193068749828229,77.0,69.0,1.0,208.0,0.0,,145.79999999999998,105.3,96.0,104.8,10.389275445743413,11.35,3,43,0.0,2.799999999999997,0.09999999999999432,0.2,10.724168952707817,5.55,False,10.589758007012053,-0.018800903328875986,10.570957103683178,20.0,1.0,211.0,67,49,Dan,0.0,211.0,-31.0,-16.0,79.0,22.0,162.0,97.0,let go,,7.0
700241,Michael McGreevy,2026,2000-07-08,R,St. Louis Cardinals,30,30,164.0,113,46,70,159,21,0,0,0,0,0,7,9,3.84,1.25,677,2682,16,0.099,0.202,16.35,0.0,0.278,271.0,9.033333333333333,1.6524390243902438,26.0,True,michael mcgreevy,25.0,677.0,16.7,6.8,0.281,0.474,0.316,0.35,5.33,0.331,0.193,0.35,0.395,89.8,10.8,34.4,9.3,41.0,79.06622582,64.1,9.7,28.8,39.3,60.7,90.3,45.0,41.1,6.2,73.1,20.2,44.7,58.1,44.1,27.9,24.2,3.9,36.2,3.0,5.947500329366898,-7.8131486175227085,4.7914704677310045,2682.0,1403.0,739.0,540.0,16.0,3.84,R,6.0,20.0695000067135,15.0393999933242,0.353396000070228,0.0760999982672999,28.4,2.3,3.0,Sinker,"4-Seam Fastball 24% (14% whiff), Changeup 20% (27% whiff), Sinker 17% (12% whiff), Curveball 13% (27% whiff), Cutter 12% (17% whiff), Sweeper 11% (28% whiff), Slider 4% (22% whiff)",91.8,91.8,90.8,4.221605429658666,53.0,0.0,0.0,0.0,0.0,,0.0,86.7,97.3,86.6,7.762529225534365,9.033333333333333,2,49,0.0,-4.099999999999994,-1.2000000000000028,0.2,8.645184894045057,5.47,False,8.470484235505186,0.0626696777629198,8.533153913268105,21.0,1.0,179.0,98,164,Dan,0.0,179.0,-63.0,-48.0,71.0,38.0,187.0,104.0,let go,,8.0
656605,Mitch Keller,2026,1996-04-04,R,Pittsburgh Pirates,22,22,115.66666666666667,89,42,68,117,15,0,0,0,0,0,6,8,5.29,1.37,503,1887,9,0.093,0.205,16.31,0.0,0.292,172.66666666666669,7.8484848484848495,1.4927953890489916,30.2,True,mitch keller,30.0,503.0,17.7,8.3,0.288,0.455,0.334,0.355,5.51,0.358,0.166,0.364,0.394,89.5,13.9,38.7,7.4,42.3,78.627953315,66.5,13.0,29.4,36.5,63.5,87.0,48.5,42.6,8.0,71.5,20.5,47.4,60.2,37.9,25.8,29.9,6.3,34.1,-12.0,0.047363202907250185,-9.255226180457637,-3.2667320024524287,1887.0,1065.0,653.0,169.0,9.0,5.29,R,3.0,20.9257742389806,15.673026984204608,0.35676923072489053,-0.6854145891129848,36.5,1.4,2.0,4-Seam Fastball,"4-Seam Fastball 32% (17% whiff), Sinker 17% (15% whiff), Sweeper 16% (24% whiff), Slider 10% (22% whiff), Curveball 9% (36% whiff), Changeup 9% (26% whiff), Cutter 7% (20% whiff)",93.3,93.3,92.3,2.4065182840432433,121.0,55.0,1.0,55.0,1.0,Right arm teres major muscle injury,55.0,87.8,96.0,87.4,7.882936038666054,12.604166666666668,6,169,-4.755681818181818,-5.6000000000000085,-0.7999999999999972,0.1,9.025455181738977,5.26,False,8.692234842886721,-0.20054296884134332,8.491691874045378,19.0,1.0,161.0,117,168,Dan,0.0,161.0,-81.0,-66.0,66.0,50.0,198.0,106.0,let go,,9.0
